seed, order, mu, sigma, acc
15, 4,  1, 5. 0.11782902137232847
896783, 5,  11, 0.1. 0.6330924420355315
15, 3,  3, 0.001. 0.5793025871766029
896783, 4,  13, 0.1. 0.5987654320987654
9, 3,  9, 5. 0.5746875908166231
896783, 5,  11, 0.5. 0.6327913279132791
45234, 4,  11, 0.5. 0.602233676975945
12, 2,  15, 10. 0.5422990444069702
15, 4,  15, 5. 0.6057367829021373
15, 4,  1, 10. 0.5566647919010124
45234, 3,  9, 10. 0.4202462772050401
12, 4,  1, 0.001. 0.6149522203485104
9, 4,  13, 5. 0.5929962220284801
45234, 4,  15, 5. 0.6018041237113402
896783, 5,  11, 5. 0.6293285155073773
9, 3,  7, 5. 0.570328392909038
896783, 3,  15, 0.5. 0.5832580548027703
896783, 4,  13, 0.5. 0.599217103282144
12, 2,  9, 10. 0.5427206295671726
15, 5,  1, 0.001. 0.6334364454443194
12, 2,  5, 10. 0.006183249016301293
15, 4,  15, 10. 0.6172665916760405
45234, 4,  9, 0.001. 0.6012313860252004
15, 3,  7, 0.5. 0.5783183352080989
45234, 4,  11, 5. 0.6042382588774341
9, 4,  13, 10. 0.5855855855855856
45234, 4,  15, 10. 0.6123997709049256
12, 3,  13, 0.1. 0.5917650365373806
15, 3,  3, 0.1. 0.5793025871766029
896783, 4,  13, 5. 0.5963565191207467
12, 4,  1, 0.1. 0.6180438448566611
9, 5,  13, 0.001. 0.6269979657076431
9, 3,  9, 10. 0.17306015693112467
45234, 5,  15, 0.001. 0.638602520045819
15, 5,  1, 0.1. 0.6334364454443194
45234, 4,  9, 0.1. 0.6018041237113402
896783, 3,  1, 0.001. 0.583107497741644
45234, 4,  11, 10. 0.5847651775486827
15, 5,  15, 0.001. 0.6334364454443194
9, 5,  13, 0.1. 0.6269979657076431
9, 3,  7, 10. 0.45989537925021795
45234, 5,  15, 0.1. 0.6394616265750286
45234, 5,  11, 0.001. 0.6394616265750286
12, 3,  15, 0.001. 0.5916245081506464
45234, 4,  9, 0.5. 0.6015177548682703
896783, 3,  15, 5. 0.5843119542306534
15, 5,  15, 0.1. 0.6334364454443194
896783, 4,  13, 10. 0.6111111111111112
12, 4,  1, 0.5. 0.6090500281056773
9, 4,  9, 0.001. 0.594449287997675
9, 5,  13, 0.5. 0.6268526591107236
12, 3,  5, 0.001. 0.5917650365373806
45234, 5,  15, 0.5. 0.6394616265750286
15, 3,  7, 5. 0.5757874015748031
45234, 5,  11, 0.1. 0.638602520045819
9, 2,  15, 10. 0.3997384481255449
9, 4,  7, 0.001. 0.594449287997675
896783, 5,  13, 0.001. 0.6327913279132791
9, 5,  13, 5. 0.6213310084277827
45234, 4,  9, 5. 0.6126861397479955
12, 3,  9, 0.001. 0.5916245081506464
12, 3,  13, 0.5. 0.5914839797639123
45234, 5,  11, 0.5. 0.638459335624284
15, 5,  15, 0.5. 0.6335770528683915
45234, 5,  15, 5. 0.6449026345933563
15, 2,  9, 10. 0.5144825646794151
9, 4,  9, 0.1. 0.5945945945945946
12, 4,  1, 5. 0.568999437886453
896783, 5,  13, 0.1. 0.6327913279132791
896783, 3,  1, 0.1. 0.5826558265582655
45234, 5,  15, 10. 0.6201317296678122
15, 5,  15, 5. 0.6268278965129359
9, 4,  7, 0.1. 0.594449287997675
45234, 5,  11, 5. 0.6360252004581901
15, 3,  3, 0.5. 0.578037120359955
45234, 4,  9, 10. 0.6059564719358533
896783, 5,  13, 0.5. 0.6327913279132791
45234, 62,  15, 0.001. 0.6754009163802979
896783, 3,  15, 10. 0.578440228846733
9, 4,  9, 0.5. 0.5954664341761116
12, 4,  1, 10. 0.5986509274873525
12, 3,  15, 0.1. 0.5916245081506464
15, 5,  15, 10. 0.6508717660292463
45234, 5,  11, 10. 0.645618556701031
12, 3,  5, 0.1. 0.5916245081506464
15, 3,  7, 10. 0.2201912260967379
45234, 62,  15, 0.1. 0.6749713631156931
896783, 5,  13, 5. 0.6324902137910268
45234, 5,  9, 0.001. 0.638602520045819
9, 3,  15, 0.001. 0.5716361522813136
9, 4,  7, 0.5. 0.5959023539668701
15, 62,  15, 0.001. 0.6803993250843644
45234, 62,  11, 0.001. 0.6748281786941581
12, 5,  1, 0.001. 0.6479763912310287
45234, 5,  9, 0.1. 0.6391752577319587
15, 62,  15, 0.1. 0.6796962879640045
45234, 62,  11, 0.1. 0.6749713631156931
9, 4,  9, 5. 0.5823888404533566
896783, 5,  13, 10. 0.6230051189400783
896783, 4,  15, 0.001. 0.59936766034327
15, 4,  7, 0.001. 0.6017997750281214
15, 3,  9, 0.001. 0.5793025871766029
12, 3,  13, 5. 0.5897976391231029
15, 62,  15, 0.5. 0.6803993250843644
45234, 62,  11, 0.5. 0.6756872852233677
896783, 62,  13, 0.001. 0.672387834989461
12, 5,  1, 0.1. 0.6505059021922428
9, 4,  7, 5. 0.5940133682069166
45234, 5,  9, 0.5. 0.6411798396334479
12, 3,  9, 0.1. 0.5914839797639123
15, 62,  15, 5. 0.6815241844769404
896783, 3,  1, 0.5. 0.5826558265582655
896783, 62,  13, 0.1. 0.672387834989461
45234, 62,  11, 5. 0.6749713631156931
15, 3,  3, 5. 0.5666479190101237
12, 5,  1, 0.5. 0.6389825744800449
15, 62,  15, 10. 0.6830708661417323
45234, 5,  9, 5. 0.6267182130584192
9, 4,  9, 10. 0.5931415286253996
896783, 4,  15, 0.1. 0.5995182174043963
15, 4,  7, 0.1. 0.6015185601799775
896783, 62,  13, 0.5. 0.6726889491117133
12, 3,  5, 0.5. 0.5913434513771781
45234, 62,  11, 10. 0.6725372279495991
12, 3,  15, 0.5. 0.5912029229904441
9, 4,  7, 10. 0.12234815460621912
12, 5,  1, 5. 0.6597807757166948
896783, 62,  13, 5. 0.667871123155676
45234, 5,  9, 10. 0.6663802978235968
9, 3,  15, 0.1. 0.5714908456843941
9, 5,  9, 0.001. 0.6269979657076431
896783, 62,  13, 10. 0.6726889491117133
9, 5,  7, 0.001. 0.6271432723045627
15, 4,  7, 0.5. 0.6005343082114736
45234, 62,  9, 0.001. 0.675114547537228
896783, 4,  15, 0.5. 0.5995182174043963
12, 5,  1, 10. 0.5587408656548623
9, 5,  9, 0.1. 0.6275791920953211
15, 3,  9, 0.1. 0.5793025871766029
45234, 62,  9, 0.1. 0.6749713631156931
12, 3,  13, 10. 0.5941540191118606
12, 62,  1, 0.001. 0.6878864530635188
9, 5,  7, 0.1. 0.6268526591107236
45234, 62,  9, 0.5. 0.6754009163802979
896783, 3,  1, 5. 0.11863896416741945
9, 5,  9, 0.5. 0.6283057250799187
12, 3,  9, 0.5. 0.5912029229904441
12, 62,  1, 0.1. 0.68690275435638
15, 4,  7, 5. 0.6022215973003374
896783, 4,  15, 5. 0.5980126467931346
15, 3,  3, 10. 0.05989876265466817
9, 5,  7, 0.5. 0.6275791920953211
45234, 62,  9, 5. 0.6822737686139748
12, 62,  1, 0.5. 0.6874648679033165
9, 5,  9, 5. 0.6485033420517291
12, 4,  13, 0.001. 0.6153738055087128
12, 3,  15, 5. 0.6048341765036538
12, 3,  5, 5. 0.5536818437324339
45234, 62,  9, 10. 0.6857101947308133
12, 62,  1, 5. 0.6677908937605397
9, 5,  7, 5. 0.6346992153443767
9, 3,  15, 0.5. 0.5712002324905551
15, 4,  7, 10. 0.6048931383577053
9, 5,  9, 10. 0.6155187445510026
896783, 4,  15, 10. 0.6112616681722373
15, 4,  3, 0.001. 0.6015185601799775
12, 62,  1, 10. 0.37436762225969644
9, 5,  7, 10. 0.6293228712583552
15, 3,  9, 0.5. 0.5791619797525309
9, 58,  9, 0.001. 0.6647776809067132
12, 4,  13, 0.1. 0.6150927487352446
15, 5,  7, 0.001. 0.6334364454443194
896783, 5,  15, 0.001. 0.632640770852153
9, 58,  7, 0.001. 0.6649229875036327
9, 58,  9, 0.1. 0.6644870677128741
896783, 3,  1, 10. 0.0630834086118639
15, 4,  3, 0.1. 0.6005343082114736
15, 5,  7, 0.1. 0.6334364454443194
12, 3,  9, 5. 0.5964024732996065
9, 58,  7, 0.1. 0.6643417611159547
896783, 5,  15, 0.1. 0.6330924420355315
9, 58,  9, 0.5. 0.6641964545190352
12, 4,  13, 0.5. 0.6153738055087128
9, 58,  7, 0.5. 0.6650682941005521
15, 5,  7, 0.5. 0.6337176602924635
9, 58,  9, 5. 0.6672478930543446
12, 3,  15, 10. 0.5980888139404159
12, 3,  5, 10. 0.592186621697583
896783, 5,  15, 0.5. 0.6329418849744053
9, 58,  7, 5. 0.6745132229003197
9, 3,  15, 5. 0.5812263876780006
15, 4,  3, 0.5. 0.6027840269966255
896783, 4,  1, 0.001. 0.5990665462210177
9, 58,  9, 10. 0.6607090961929671
15, 5,  7, 5. 0.6335770528683915
9, 58,  7, 10. 0.6514094739901192
12, 4,  13, 5. 0.6200112422709387
896783, 5,  15, 5. 0.6329418849744053
15, 3,  9, 5. 0.5804274465691789
12, 4,  5, 0.001. 0.6150927487352446
12, 4,  15, 0.001. 0.6155143338954469
15, 5,  7, 10. 0.6437007874015748
896783, 4,  1, 0.1. 0.5966576332429991
15, 4,  3, 5. 0.5839426321709786
896783, 5,  15, 10. 0.6329418849744053
15, 62,  7, 0.001. 0.6803993250843644
12, 3,  9, 10. 0.592327150084317
12, 4,  13, 10. 0.6313940415964024
896783, 62,  15, 0.001. 0.6726889491117133
15, 62,  7, 0.1. 0.6795556805399325
12, 4,  5, 0.1. 0.616919617762788
12, 4,  15, 0.1. 0.6148116919617763
896783, 4,  1, 0.5. 0.6305329719963866
15, 4,  3, 10. 0.5828177727784027
896783, 62,  15, 0.1. 0.6722372779283349
15, 62,  7, 0.5. 0.6787120359955006
12, 5,  13, 0.001. 0.6475548060708263
9, 3,  15, 10. 0.5672769543737286
896783, 62,  15, 0.5. 0.6726889491117133
12, 4,  9, 0.001. 0.6148116919617763
15, 62,  7, 5. 0.6889763779527559
15, 5,  3, 0.001. 0.6334364454443194
12, 5,  13, 0.1. 0.6478358628442945
12, 4,  5, 0.5. 0.619168071950534
896783, 62,  15, 5. 0.6717856067449564
12, 4,  15, 0.5. 0.6157953906689151
15, 62,  7, 10. 0.6841957255343082
15, 3,  9, 10. 0.5665073115860517
896783, 4,  1, 5. 0.18819632640770853
15, 5,  3, 0.1. 0.6355455568053994
9, 4,  15, 0.001. 0.594449287997675
896783, 62,  15, 10. 0.6701294790725685
12, 5,  13, 0.5. 0.6485385047779652
12, 4,  9, 0.1. 0.6155143338954469
15, 5,  3, 0.5. 0.6377952755905512
12, 4,  5, 5. 0.6053962900505903
12, 4,  15, 5. 0.6190275435637999
12, 5,  13, 5. 0.650646430578977
15, 4,  9, 0.001. 0.6016591676040495
896783, 4,  1, 10. 0.5644384221619994
9, 4,  15, 0.1. 0.5945945945945946
15, 5,  3, 5. 0.6202193475815523
12, 4,  9, 0.5. 0.6155143338954469
12, 5,  13, 10. 0.6486790331646992
896783, 5,  1, 0.001. 0.6324902137910268
12, 4,  5, 10. 0.607504215851602
15, 5,  3, 10. 0.17266591676040494
12, 4,  15, 10. 0.6125632377740303
15, 4,  9, 0.1. 0.6017997750281214
12, 62,  13, 0.001. 0.6883080382237212
9, 4,  15, 0.5. 0.594449287997675
896783, 5,  1, 0.1. 0.6336946702800361
15, 62,  3, 0.001. 0.6802587176602924
12, 62,  13, 0.1. 0.6884485666104553
12, 5,  5, 0.001. 0.6479763912310287
12, 4,  9, 5. 0.6204328274311411
12, 5,  15, 0.001. 0.6479763912310287
15, 62,  3, 0.1. 0.6795556805399325
12, 62,  13, 0.5. 0.6894322653175942
896783, 5,  1, 0.5. 0.6341463414634146
15, 4,  9, 0.5. 0.6020809898762655
12, 5,  5, 0.1. 0.6476953344575604
15, 62,  3, 0.5. 0.6777277840269966
12, 5,  15, 0.1. 0.6481169196177627
9, 4,  15, 5. 0.5897994768962511
12, 62,  13, 5. 0.6862001124227094
15, 62,  3, 5. 0.6622609673790776
896783, 5,  1, 5. 0.616380608250527
12, 4,  9, 10. 0.6060989319842608
12, 5,  5, 0.5. 0.649522203485104
12, 62,  13, 10. 0.6922428330522765
12, 5,  15, 0.5. 0.6488195615514334
15, 62,  3, 10. 0.3825928008998875
15, 4,  9, 5. 0.6126265466816648
896783, 5,  1, 10. 0.5012044564890094
12, 5,  9, 0.001. 0.6475548060708263
12, 5,  5, 5. 0.6580944350758853
9, 4,  15, 10. 0.6095611740773031
12, 5,  15, 5. 0.647133220910624
896783, 62,  1, 0.001. 0.6722372779283349
12, 5,  9, 0.1. 0.6476953344575604
12, 5,  5, 10. 0.6263350196739741
9, 5,  15, 0.001. 0.6271432723045627
896783, 62,  1, 0.1. 0.6719361638060825
12, 5,  15, 10. 0.6465711073636875
15, 4,  9, 10. 0.6172665916760405
12, 62,  5, 0.001. 0.6878864530635188
896783, 62,  1, 0.5. 0.6704305931948208
12, 5,  9, 0.5. 0.647273749297358
12, 62,  15, 0.001. 0.6876053962900506
9, 5,  15, 0.1. 0.6272885789014822
12, 62,  5, 0.1. 0.6887296233839235
15, 5,  9, 0.001. 0.6334364454443194
896783, 62,  1, 5. 0.39461005721168324
12, 62,  15, 0.1. 0.6888701517706577
12, 5,  9, 5. 0.6526138279932546
12, 62,  5, 0.5. 0.6849353569421023
9, 5,  15, 0.5. 0.6267073525138042
896783, 62,  1, 10. 0.37232761216501054
15, 5,  9, 0.1. 0.6347019122609674
12, 62,  15, 0.5. 0.6897133220910624
12, 62,  5, 5. 0.6838111298482293
12, 5,  9, 10. 0.6379988757729061
12, 62,  15, 5. 0.68690275435638
9, 5,  15, 5. 0.6399302528334786
15, 5,  9, 0.5. 0.6363892013498312
12, 62,  5, 10. 0.6932265317594154
12, 62,  9, 0.001. 0.6876053962900506
12, 62,  15, 10. 0.6912591343451377
9, 5,  15, 10. 0.6179889566986341
15, 5,  9, 5. 0.6425759280089989
12, 62,  9, 0.1. 0.6878864530635188
9, 58,  15, 0.001. 0.6643417611159547
12, 62,  9, 0.5. 0.6885890949971895
15, 5,  9, 10. 0.6300618672665916
9, 58,  15, 0.1. 0.6646323743097937
12, 62,  9, 5. 0.6895727937043282
15, 62,  9, 0.001. 0.6799775028121485
9, 58,  15, 0.5. 0.6639058413251961
12, 62,  9, 10. 0.6838111298482293
15, 62,  9, 0.1. 0.6799775028121485
9, 58,  15, 5. 0.6663760534728277
15, 62,  9, 0.5. 0.6792744656917885
9, 58,  15, 10. 0.6576576576576577
15, 62,  9, 5. 0.6758998875140607
15, 62,  9, 10. 0.6825084364454443
